time,queue_size,motor_target,motor_pos,motor_velocity,motor_acceleration,motor_nsec_per_pulse,pt203,pt204,ptf401
1.67509186,0,60.84000015,0.00000000,225.00000000,0.00000000,51181536218,2.68554687,552.24609375,3.66210937
1.67605650,0,60.93000031,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,562.01171875,3.41796875
1.67707825,0,61.01999664,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,572.50976562,3.66210937
1.67807376,0,61.11000061,0.00000000,225.00000000,0.00000000,51181536218,3.90625000,583.25195312,3.17382812
1.67906773,0,61.20000076,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,592.77343750,4.15039062
1.68007493,0,61.29000092,0.00000000,225.00000000,0.00000000,51181536218,2.68554687,602.53906250,4.15039062
1.68106961,0,61.37999725,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,612.79296875,3.66210937
1.68206084,0,61.47000122,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,622.07031250,3.66210937
1.68304944,0,61.56000137,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,632.32421875,3.66210937
1.68407154,0,61.65000153,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,641.60156250,3.66210937
1.68505800,0,61.73999786,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,651.36718750,3.90625000
1.68605661,0,61.82999802,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,660.15625000,3.66210937
1.68707788,0,61.92000198,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,669.43359375,3.41796875
1.68807793,0,62.01000214,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,678.22265625,3.90625000
1.68920088,0,62.09999847,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,687.98828125,3.41796875
1.69007730,0,62.18999863,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,695.55664062,3.66210937
1.69108164,0,62.27999878,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,704.10156250,3.90625000
1.69208992,0,62.37000275,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,712.64648437,3.41796875
1.69308352,0,62.45999908,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,719.97070312,2.92968750
1.69408631,0,62.54999924,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,728.51562500,2.92968750
1.69506824,0,62.63999939,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,735.35156250,4.39453125
1.69607043,0,62.73000336,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,742.67578125,3.66210937
1.69708645,0,62.81999969,0.00000000,225.00000000,0.00000000,51181536218,2.68554687,750.97656250,3.90625000
1.69808578,0,62.90999985,0.00000000,225.00000000,0.00000000,51181536218,3.90625000,757.32421875,3.90625000
1.69906878,0,63.00000000,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,763.18359375,3.90625000
1.70006144,0,63.08999634,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,769.77539062,3.17382812
1.70108926,0,63.18000031,0.00000000,225.00000000,0.00000000,51181536218,3.90625000,776.12304687,3.90625000
1.70211732,0,63.27000046,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,782.22656250,2.92968750
1.70308483,0,63.36000061,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,786.86523437,3.41796875
1.70407808,0,63.44999695,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,792.72460937,3.17382812
1.70506525,0,63.53999710,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,797.60742187,3.41796875
1.70607412,0,63.63000107,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,802.24609375,3.90625000
1.70707023,0,63.72000122,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,807.12890625,3.17382812
1.70806670,0,63.80999756,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,810.30273437,2.92968750
1.70907152,0,63.89999771,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,814.69726562,3.41796875
1.71006882,0,63.99000168,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,818.35937500,3.41796875
1.71107471,0,64.08000183,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,821.28906250,3.17382812
1.71207452,0,64.16999817,0.00000000,225.00000000,0.00000000,51181536218,2.68554687,824.46289062,3.41796875
1.71306515,0,64.26000214,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,826.66015625,4.15039062
1.71406996,0,64.34999847,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,828.12500000,3.41796875
1.71507061,0,64.44000244,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,830.56640625,3.41796875
1.71609545,0,64.52999878,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,832.76367187,3.41796875
1.71707594,0,64.62000275,0.00000000,225.00000000,0.00000000,51181536218,2.68554687,833.25195312,2.92968750
1.71806359,0,64.70999908,0.00000000,225.00000000,0.00000000,51181536218,2.44140625,834.47265625,3.66210937
1.71907139,0,64.80000305,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,835.20507812,3.41796875
1.72007239,0,64.88999939,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,835.44921875,3.41796875
1.72107470,0,64.98000336,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,835.44921875,3.17382812
1.72207236,0,65.06999969,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,834.71679687,3.41796875
1.72305548,0,65.15999603,0.00000000,225.00000000,0.00000000,51181536218,2.68554687,833.74023437,3.66210937
1.72406912,0,65.25000000,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,832.76367187,3.17382812
1.72507179,0,65.34000397,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,831.05468750,3.41796875
1.72607219,0,65.43000031,0.00000000,225.00000000,0.00000000,51181536218,2.68554687,830.56640625,2.92968750
1.72706962,0,65.51999664,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,828.12500000,3.90625000
1.72806203,0,65.61000061,0.00000000,225.00000000,0.00000000,51181536218,2.44140625,825.68359375,3.90625000
1.72906911,0,65.70000458,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,823.48632812,3.66210937
1.73008525,0,65.79000092,0.00000000,225.00000000,0.00000000,51181536218,2.19726562,819.82421875,3.41796875
1.73120165,0,65.87999725,0.00000000,225.00000000,0.00000000,51181536218,2.44140625,816.65039062,2.92968750
1.73208082,0,65.97000122,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,813.23242187,3.66210937
1.73307383,0,66.06000519,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,809.57031250,3.90625000
1.73408234,0,66.15000153,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,805.41992187,3.66210937
1.73508298,0,66.23999786,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,800.53710937,3.66210937
1.73607183,0,66.33000183,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,796.14257812,3.17382812
1.73708415,0,66.41999817,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,790.52734375,3.41796875
1.73808491,0,66.51000214,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,784.91210937,3.66210937
1.73908520,0,66.59999847,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,779.29687500,3.41796875
1.74006879,0,66.69000244,0.00000000,225.00000000,0.00000000,51181536218,2.68554687,774.16992187,3.66210937
1.74106395,0,66.77999878,0.00000000,225.00000000,0.00000000,51181536218,3.90625000,767.08984375,3.17382812
1.74205577,0,66.86999512,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,761.47460937,3.17382812
1.74306774,0,66.95999908,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,754.15039062,3.66210937
1.74412096,0,67.05000305,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,747.31445312,3.17382812
1.74508882,0,67.13999939,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,739.74609375,2.44140625
1.74606359,0,67.22999573,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,733.39843750,3.41796875
1.74707425,0,67.31999969,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,724.85351562,3.66210937
1.74806941,0,67.41000366,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,717.52929687,3.17382812
1.74907815,0,67.50000000,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,708.98437500,3.66210937
1.75007498,0,67.58999634,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,700.68359375,3.17382812
1.75107670,0,67.68000031,0.00000000,225.00000000,0.00000000,51181536218,2.68554687,693.11523437,3.17382812
1.75207424,0,67.77000427,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,683.59375000,3.41796875
1.75307035,0,67.86000061,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,674.80468750,3.66210937
1.75406802,0,67.94999695,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,666.25976562,3.66210937
1.75506902,0,68.04000092,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,656.98242187,3.17382812
1.75607598,0,68.13000488,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,646.97265625,3.90625000
1.75705910,0,68.22000122,0.00000000,225.00000000,0.00000000,51181536218,2.68554687,638.67187500,3.90625000
1.75810492,0,68.30999756,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,628.41796875,3.66210937
1.75908661,0,68.40000153,0.00000000,225.00000000,0.00000000,51181536218,2.68554687,618.65234375,3.17382812
1.76008785,0,68.48999786,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,608.64257812,3.66210937
1.76107597,0,68.58000183,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,598.87695312,3.66210937
1.76206243,0,68.66999817,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,589.11132812,3.41796875
1.76307917,0,68.76000214,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,579.10156250,3.90625000
1.76407158,0,68.84999847,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,569.58007812,3.41796875
1.76507258,0,68.93999481,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,557.37304687,2.92968750
1.76608276,0,69.02999878,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,547.60742187,4.39453125
1.76706588,0,69.12000275,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,537.35351562,3.17382812
1.76806593,0,69.20999908,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,527.34375000,3.17382812
1.76906598,0,69.29999542,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,516.84570312,3.66210937
1.77007031,0,69.38999939,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,505.85937500,3.17382812
1.77109003,0,69.48000336,0.00000000,225.00000000,0.00000000,51181536218,2.68554687,495.36132812,3.41796875
1.77209687,0,69.56999969,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,485.83984375,2.92968750
