Target_Thrust_lbf,Target_OF,Req_Fuel_Valve_deg,Req_LOx_Valve_deg
358.080808080808,1.58181818181818,42.4067505557356,11.4057294712808
358.080808080808,1.58787878787879,42.3807426576502,11.405006368201
358.080808080808,1.59393939393939,42.3549152400614,11.4040721678403
358.080808080808,1.6,42.3292663644055,11.4029293147597
362.121212121212,1,47.1205381199098,11.9552416712764
362.121212121212,1.00606060606061,47.0549591422551,12.005564456565
362.121212121212,1.01212121212121,46.9901834968343,12.0552030156442
362.121212121212,1.01818181818182,46.9261943244162,12.1041642136346
362.121212121212,1.02424242424242,46.8629752771594,12.1524548439413
362.121212121212,1.03030303030303,46.8005104984521,12.2000816290866
362.121212121212,1.03636363636364,46.7387846037238,12.2470512215318
362.121212121212,1.04242424242424,46.6777826621745,12.2933702044876
362.121212121212,1.04848484848485,46.6174901793686,12.3390450927128
362.121212121212,1.05454545454545,46.5578930806462,12.3840823333022
362.121212121212,1.06060606060606,46.4989776953065,12.4284883064641
362.121212121212,1.06666666666667,46.44073074152,12.4722693262863
362.121212121212,1.07272727272727,46.3831393119312,12.5154316414927
362.121212121212,1.07878787878788,46.3261908599138,12.5579814361885
362.121212121212,1.08484848484848,46.2698731864435,12.5999248305964
362.121212121212,1.09090909090909,46.2141744275559,12.6412678817824
362.121212121212,1.0969696969697,46.1590830423589,12.6820165843714
362.121212121212,1.1030303030303,46.1028998115247,12.7180573459205
362.121212121212,1.10909090909091,46.045671136592,12.7494131013425
362.121212121212,1.11515151515152,45.9890917362971,12.7802153690238
362.121212121212,1.12121212121212,45.9331492260239,12.8104704810175
362.121212121212,1.12727272727273,45.8778315632417,12.8401846963911
362.121212121212,1.13333333333333,45.823127035178,12.8693642021127
362.121212121212,1.13939393939394,45.7690242470357,12.8980151139245
362.121212121212,1.14545454545455,45.7155121107261,12.9261434772051
362.121212121212,1.15151515151515,45.662579834092,12.9537552678216
362.121212121212,1.15757575757576,45.6102169105947,12.9808563929691
362.121212121212,1.16363636363636,45.5584131094419,13.0074526920003
362.121212121212,1.16969696969697,45.5071584661344,13.0335499372444
362.121212121212,1.17575757575758,45.4564432734097,13.0591538348145
362.121212121212,1.18181818181818,45.4062580725646,13.0842700254062
362.121212121212,1.18787878787879,45.3565936451358,13.1089040850839
362.121212121212,1.19393939393939,45.3074410049231,13.1330615260589
362.121212121212,1.2,45.2587913903374,13.1567477974563
362.121212121212,1.20606060606061,45.1956430807947,13.1347129955958
362.121212121212,1.21212121212121,45.1333163470617,13.1124397989974
362.121212121212,1.21818181818182,45.0717935454936,13.0899339771006
362.121212121212,1.22424242424242,45.0110575813637,13.0672011909878
362.121212121212,1.23030303030303,44.9510918865369,13.0442469954392
362.121212121212,1.23636363636364,44.8918803982562,13.0210768409464
362.121212121212,1.24242424242424,44.8334075389773,12.9976960756882
362.121212121212,1.24848484848485,44.7756581971909,12.9741099474662
362.121212121212,1.25454545454545,44.7157875024008,12.9403151936671
362.121212121212,1.26060606060606,44.6557405517894,12.9030518166202
362.121212121212,1.26666666666667,44.5964550052265,12.8656695614748
362.121212121212,1.27272727272727,44.5379150416751,12.8281729567523
362.121212121212,1.27878787878788,44.4801053165233,12.7905664345224
362.121212121212,1.28484848484848,44.4230109427902,12.7528543324059
362.121212121212,1.29090909090909,44.3666174732421,12.7150408955343
362.121212121212,1.2969696969697,44.3109108833667,12.6771302784675
362.121212121212,1.3030303030303,44.2553296330561,12.636908474307
362.121212121212,1.30909090909091,44.1998778729711,12.5943999361354
362.121212121212,1.31515151515152,44.145095921365,12.5518333525728
362.121212121212,1.32121212121212,44.0909706564794,12.5092124096776
362.121212121212,1.32727272727273,44.0374893289767,12.4665407105764
362.121212121212,1.33333333333333,43.9846395480638,12.4238217772314
362.121212121212,1.33939393939394,43.932409268251,12.3810590521681
362.121212121212,1.34545454545455,43.8807867767122,12.338255900166
362.121212121212,1.35151515151515,43.8307589915232,12.299156990585
362.121212121212,1.35757575757576,43.7842570573658,12.271170189652
362.121212121212,1.36363636363636,43.7382443530147,12.2430283012317
362.121212121212,1.36969696969697,43.6927126241708,12.2147352882535
362.121212121212,1.37575757575758,43.6476538180193,12.1862950428815
362.121212121212,1.38181818181818,43.603060076756,12.1577113877675
362.121212121212,1.38787878787879,43.5589237313697,12.1289880772808
362.121212121212,1.39393939393939,43.5152372956695,12.1001287987153
362.121212121212,1.4,43.4719934605437,12.0711371734755
362.121212121212,1.40606060606061,43.4325249963077,12.0552976465224
362.121212121212,1.41212121212121,43.3934220955708,12.0392458890021
362.121212121212,1.41818181818182,43.3546793790598,12.0229856700938
362.121212121212,1.42424242424242,43.3162915817727,12.0065207030003
362.121212121212,1.43030303030303,43.2782535497773,11.9898546457882
362.121212121212,1.43636363636364,43.2405602371212,11.9729911022147
