time,sensor,value,event,system,source
1772905881466099,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881466099,gnc_data_queue_size,0.0,,atlas,gnc
1772905881466099,gnc_sequence_number,129799.0,,atlas,gnc
1772905881466099,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881466099,gnc_pt102,0.0,,atlas,gnc
1772905881466099,gnc_pt103,0.0,,atlas,gnc
1772905881466099,gnc_pt202,0.0,,atlas,gnc
1772905881466099,gnc_pt203,0.0,,atlas,gnc
1772905881466099,gnc_ptf401,0.0,,atlas,gnc
1772905881466099,gnc_pto401,0.0,,atlas,gnc
1772905881466099,gnc_ptc401,0.0,,atlas,gnc
1772905881466099,gnc_ptc402,0.0,,atlas,gnc
1772905881466099,gnc_tc102,0.0,,atlas,gnc
1772905881466099,gnc_tc102_5,0.0,,atlas,gnc
1772905881466099,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881466099,gnc_fuel_target,0.0,,atlas,gnc
1772905881466099,gnc_fuel_driver,0.0,,atlas,gnc
1772905881466099,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881466099,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881466099,gnc_lox_target,0.0,,atlas,gnc
1772905881466099,gnc_lox_driver,0.0,,atlas,gnc
1772905881466099,gnc_lox_encoder,0.0,,atlas,gnc
1772905881466099,gnc_lox_is_on,1.0,,atlas,gnc
1772905881466113,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881466113,gnc_data_queue_size,0.0,,atlas,gnc
1772905881466113,gnc_sequence_number,129800.0,,atlas,gnc
1772905881466113,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881466113,gnc_pt102,0.0,,atlas,gnc
1772905881466113,gnc_pt103,0.0,,atlas,gnc
1772905881466113,gnc_pt202,0.0,,atlas,gnc
1772905881466113,gnc_pt203,0.0,,atlas,gnc
1772905881466113,gnc_ptf401,0.0,,atlas,gnc
1772905881466113,gnc_pto401,0.0,,atlas,gnc
1772905881466113,gnc_ptc401,0.0,,atlas,gnc
1772905881466113,gnc_ptc402,0.0,,atlas,gnc
1772905881466113,gnc_tc102,0.0,,atlas,gnc
1772905881466113,gnc_tc102_5,0.0,,atlas,gnc
1772905881466113,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881466113,gnc_fuel_target,0.0,,atlas,gnc
1772905881466113,gnc_fuel_driver,0.0,,atlas,gnc
1772905881466113,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881466113,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881466113,gnc_lox_target,0.0,,atlas,gnc
1772905881466113,gnc_lox_driver,0.0,,atlas,gnc
1772905881466113,gnc_lox_encoder,0.0,,atlas,gnc
1772905881466113,gnc_lox_is_on,1.0,,atlas,gnc
1772905881467958,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881467958,gnc_data_queue_size,0.0,,atlas,gnc
1772905881467958,gnc_sequence_number,129801.0,,atlas,gnc
1772905881467958,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881467958,gnc_pt102,0.0,,atlas,gnc
1772905881467958,gnc_pt103,0.0,,atlas,gnc
1772905881467958,gnc_pt202,0.0,,atlas,gnc
1772905881467958,gnc_pt203,0.0,,atlas,gnc
1772905881467958,gnc_ptf401,0.0,,atlas,gnc
1772905881467958,gnc_pto401,0.0,,atlas,gnc
1772905881467958,gnc_ptc401,0.0,,atlas,gnc
1772905881467958,gnc_ptc402,0.0,,atlas,gnc
1772905881467958,gnc_tc102,0.0,,atlas,gnc
1772905881467958,gnc_tc102_5,0.0,,atlas,gnc
1772905881467958,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881467958,gnc_fuel_target,0.0,,atlas,gnc
1772905881467958,gnc_fuel_driver,0.0,,atlas,gnc
1772905881467958,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881467958,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881467958,gnc_lox_target,0.0,,atlas,gnc
1772905881467958,gnc_lox_driver,0.0,,atlas,gnc
1772905881467958,gnc_lox_encoder,0.0,,atlas,gnc
1772905881467958,gnc_lox_is_on,1.0,,atlas,gnc
1772905881467972,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881467972,gnc_data_queue_size,0.0,,atlas,gnc
1772905881467972,gnc_sequence_number,129802.0,,atlas,gnc
1772905881467972,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881467972,gnc_pt102,0.0,,atlas,gnc
1772905881467972,gnc_pt103,0.0,,atlas,gnc
1772905881467972,gnc_pt202,0.0,,atlas,gnc
1772905881467972,gnc_pt203,0.0,,atlas,gnc
1772905881467972,gnc_ptf401,0.0,,atlas,gnc
1772905881467972,gnc_pto401,0.0,,atlas,gnc
1772905881467972,gnc_ptc401,0.0,,atlas,gnc
1772905881467972,gnc_ptc402,0.0,,atlas,gnc
1772905881467972,gnc_tc102,0.0,,atlas,gnc
1772905881467972,gnc_tc102_5,0.0,,atlas,gnc
1772905881467972,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881467972,gnc_fuel_target,0.0,,atlas,gnc
1772905881467972,gnc_fuel_driver,0.0,,atlas,gnc
1772905881467972,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881467972,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881467972,gnc_lox_target,0.0,,atlas,gnc
1772905881467972,gnc_lox_driver,0.0,,atlas,gnc
1772905881467972,gnc_lox_encoder,0.0,,atlas,gnc
1772905881467972,gnc_lox_is_on,1.0,,atlas,gnc
1772905881470244,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881470244,gnc_data_queue_size,0.0,,atlas,gnc
1772905881470244,gnc_sequence_number,129803.0,,atlas,gnc
1772905881470244,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881470244,gnc_pt102,0.0,,atlas,gnc
1772905881470244,gnc_pt103,0.0,,atlas,gnc
1772905881470244,gnc_pt202,0.0,,atlas,gnc
1772905881470244,gnc_pt203,0.0,,atlas,gnc
1772905881470244,gnc_ptf401,0.0,,atlas,gnc
1772905881470244,gnc_pto401,0.0,,atlas,gnc
1772905881470244,gnc_ptc401,0.0,,atlas,gnc
1772905881470244,gnc_ptc402,0.0,,atlas,gnc
1772905881470244,gnc_tc102,0.0,,atlas,gnc
1772905881470244,gnc_tc102_5,0.0,,atlas,gnc
1772905881470244,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881470244,gnc_fuel_target,0.0,,atlas,gnc
1772905881470244,gnc_fuel_driver,0.0,,atlas,gnc
1772905881470244,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881470244,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881470244,gnc_lox_target,0.0,,atlas,gnc
1772905881470244,gnc_lox_driver,0.0,,atlas,gnc
1772905881470244,gnc_lox_encoder,0.0,,atlas,gnc
1772905881470244,gnc_lox_is_on,1.0,,atlas,gnc
1772905881470261,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881470261,gnc_data_queue_size,0.0,,atlas,gnc
1772905881470261,gnc_sequence_number,129804.0,,atlas,gnc
1772905881470261,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881470261,gnc_pt102,0.0,,atlas,gnc
1772905881470261,gnc_pt103,0.0,,atlas,gnc
1772905881470261,gnc_pt202,0.0,,atlas,gnc
1772905881470261,gnc_pt203,0.0,,atlas,gnc
1772905881470261,gnc_ptf401,0.0,,atlas,gnc
1772905881470261,gnc_pto401,0.0,,atlas,gnc
1772905881470261,gnc_ptc401,0.0,,atlas,gnc
1772905881470261,gnc_ptc402,0.0,,atlas,gnc
1772905881470261,gnc_tc102,0.0,,atlas,gnc
1772905881470261,gnc_tc102_5,0.0,,atlas,gnc
1772905881470261,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881470261,gnc_fuel_target,0.0,,atlas,gnc
1772905881470261,gnc_fuel_driver,0.0,,atlas,gnc
1772905881470261,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881470261,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881470261,gnc_lox_target,0.0,,atlas,gnc
1772905881470261,gnc_lox_driver,0.0,,atlas,gnc
1772905881470261,gnc_lox_encoder,0.0,,atlas,gnc
1772905881470261,gnc_lox_is_on,1.0,,atlas,gnc
1772905881472064,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881472064,gnc_data_queue_size,0.0,,atlas,gnc
1772905881472064,gnc_sequence_number,129805.0,,atlas,gnc
1772905881472064,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881472064,gnc_pt102,0.0,,atlas,gnc
1772905881472064,gnc_pt103,0.0,,atlas,gnc
1772905881472064,gnc_pt202,0.0,,atlas,gnc
1772905881472064,gnc_pt203,0.0,,atlas,gnc
1772905881472064,gnc_ptf401,0.0,,atlas,gnc
1772905881472064,gnc_pto401,0.0,,atlas,gnc
1772905881472064,gnc_ptc401,0.0,,atlas,gnc
1772905881472064,gnc_ptc402,0.0,,atlas,gnc
1772905881472064,gnc_tc102,0.0,,atlas,gnc
1772905881472064,gnc_tc102_5,0.0,,atlas,gnc
1772905881472064,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881472064,gnc_fuel_target,0.0,,atlas,gnc
1772905881472064,gnc_fuel_driver,0.0,,atlas,gnc
1772905881472064,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881472064,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881472064,gnc_lox_target,0.0,,atlas,gnc
1772905881472064,gnc_lox_driver,0.0,,atlas,gnc
1772905881472064,gnc_lox_encoder,0.0,,atlas,gnc
1772905881472064,gnc_lox_is_on,1.0,,atlas,gnc
1772905881472082,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881472082,gnc_data_queue_size,0.0,,atlas,gnc
1772905881472082,gnc_sequence_number,129806.0,,atlas,gnc
1772905881472082,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881472082,gnc_pt102,0.0,,atlas,gnc
1772905881472082,gnc_pt103,0.0,,atlas,gnc
1772905881472082,gnc_pt202,0.0,,atlas,gnc
1772905881472082,gnc_pt203,0.0,,atlas,gnc
1772905881472082,gnc_ptf401,0.0,,atlas,gnc
1772905881472082,gnc_pto401,0.0,,atlas,gnc
1772905881472082,gnc_ptc401,0.0,,atlas,gnc
1772905881472082,gnc_ptc402,0.0,,atlas,gnc
1772905881472082,gnc_tc102,0.0,,atlas,gnc
1772905881472082,gnc_tc102_5,0.0,,atlas,gnc
1772905881472082,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881472082,gnc_fuel_target,0.0,,atlas,gnc
1772905881472082,gnc_fuel_driver,0.0,,atlas,gnc
1772905881472082,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881472082,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881472082,gnc_lox_target,0.0,,atlas,gnc
1772905881472082,gnc_lox_driver,0.0,,atlas,gnc
1772905881472082,gnc_lox_encoder,0.0,,atlas,gnc
1772905881472082,gnc_lox_is_on,1.0,,atlas,gnc
1772905881474004,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881474004,gnc_data_queue_size,0.0,,atlas,gnc
1772905881474004,gnc_sequence_number,129807.0,,atlas,gnc
1772905881474004,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881474004,gnc_pt102,0.0,,atlas,gnc
1772905881474004,gnc_pt103,0.0,,atlas,gnc
1772905881474004,gnc_pt202,0.0,,atlas,gnc
1772905881474004,gnc_pt203,0.0,,atlas,gnc
1772905881474004,gnc_ptf401,0.0,,atlas,gnc
1772905881474004,gnc_pto401,0.0,,atlas,gnc
1772905881474004,gnc_ptc401,0.0,,atlas,gnc
1772905881474004,gnc_ptc402,0.0,,atlas,gnc
1772905881474004,gnc_tc102,0.0,,atlas,gnc
1772905881474004,gnc_tc102_5,0.0,,atlas,gnc
1772905881474004,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881474004,gnc_fuel_target,0.0,,atlas,gnc
1772905881474004,gnc_fuel_driver,0.0,,atlas,gnc
1772905881474004,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881474004,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881474004,gnc_lox_target,0.0,,atlas,gnc
1772905881474004,gnc_lox_driver,0.0,,atlas,gnc
1772905881474004,gnc_lox_encoder,0.0,,atlas,gnc
1772905881474004,gnc_lox_is_on,1.0,,atlas,gnc
1772905881474020,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881474020,gnc_data_queue_size,0.0,,atlas,gnc
1772905881474020,gnc_sequence_number,129808.0,,atlas,gnc
1772905881474020,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881474020,gnc_pt102,0.0,,atlas,gnc
1772905881474020,gnc_pt103,0.0,,atlas,gnc
1772905881474020,gnc_pt202,0.0,,atlas,gnc
1772905881474020,gnc_pt203,0.0,,atlas,gnc
1772905881474020,gnc_ptf401,0.0,,atlas,gnc
1772905881474020,gnc_pto401,0.0,,atlas,gnc
1772905881474020,gnc_ptc401,0.0,,atlas,gnc
1772905881474020,gnc_ptc402,0.0,,atlas,gnc
1772905881474020,gnc_tc102,0.0,,atlas,gnc
1772905881474020,gnc_tc102_5,0.0,,atlas,gnc
1772905881474020,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881474020,gnc_fuel_target,0.0,,atlas,gnc
1772905881474020,gnc_fuel_driver,0.0,,atlas,gnc
1772905881474020,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881474020,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881474020,gnc_lox_target,0.0,,atlas,gnc
1772905881474020,gnc_lox_driver,0.0,,atlas,gnc
1772905881474020,gnc_lox_encoder,0.0,,atlas,gnc
1772905881474020,gnc_lox_is_on,1.0,,atlas,gnc
1772905881476133,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881476133,gnc_data_queue_size,0.0,,atlas,gnc
1772905881476133,gnc_sequence_number,129809.0,,atlas,gnc
1772905881476133,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881476133,gnc_pt102,0.0,,atlas,gnc
1772905881476133,gnc_pt103,0.0,,atlas,gnc
1772905881476133,gnc_pt202,0.0,,atlas,gnc
1772905881476133,gnc_pt203,0.0,,atlas,gnc
1772905881476133,gnc_ptf401,0.0,,atlas,gnc
1772905881476133,gnc_pto401,0.0,,atlas,gnc
1772905881476133,gnc_ptc401,0.0,,atlas,gnc
1772905881476133,gnc_ptc402,0.0,,atlas,gnc
1772905881476133,gnc_tc102,0.0,,atlas,gnc
1772905881476133,gnc_tc102_5,0.0,,atlas,gnc
1772905881476133,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881476133,gnc_fuel_target,0.0,,atlas,gnc
1772905881476133,gnc_fuel_driver,0.0,,atlas,gnc
1772905881476133,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881476133,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881476133,gnc_lox_target,0.0,,atlas,gnc
1772905881476133,gnc_lox_driver,0.0,,atlas,gnc
1772905881476133,gnc_lox_encoder,0.0,,atlas,gnc
1772905881476133,gnc_lox_is_on,1.0,,atlas,gnc
1772905881476151,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881476151,gnc_data_queue_size,0.0,,atlas,gnc
1772905881476151,gnc_sequence_number,129810.0,,atlas,gnc
1772905881476151,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881476151,gnc_pt102,0.0,,atlas,gnc
1772905881476151,gnc_pt103,0.0,,atlas,gnc
1772905881476151,gnc_pt202,0.0,,atlas,gnc
1772905881476151,gnc_pt203,0.0,,atlas,gnc
1772905881476151,gnc_ptf401,0.0,,atlas,gnc
1772905881476151,gnc_pto401,0.0,,atlas,gnc
1772905881476151,gnc_ptc401,0.0,,atlas,gnc
1772905881476151,gnc_ptc402,0.0,,atlas,gnc
1772905881476151,gnc_tc102,0.0,,atlas,gnc
1772905881476151,gnc_tc102_5,0.0,,atlas,gnc
1772905881476151,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881476151,gnc_fuel_target,0.0,,atlas,gnc
1772905881476151,gnc_fuel_driver,0.0,,atlas,gnc
1772905881476151,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881476151,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881476151,gnc_lox_target,0.0,,atlas,gnc
1772905881476151,gnc_lox_driver,0.0,,atlas,gnc
1772905881476151,gnc_lox_encoder,0.0,,atlas,gnc
1772905881476151,gnc_lox_is_on,1.0,,atlas,gnc
1772905881478392,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881478392,gnc_data_queue_size,0.0,,atlas,gnc
1772905881478392,gnc_sequence_number,129811.0,,atlas,gnc
1772905881478392,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881478392,gnc_pt102,0.0,,atlas,gnc
1772905881478392,gnc_pt103,0.0,,atlas,gnc
1772905881478392,gnc_pt202,0.0,,atlas,gnc
1772905881478392,gnc_pt203,0.0,,atlas,gnc
1772905881478392,gnc_ptf401,0.0,,atlas,gnc
1772905881478392,gnc_pto401,0.0,,atlas,gnc
1772905881478392,gnc_ptc401,0.0,,atlas,gnc
1772905881478392,gnc_ptc402,0.0,,atlas,gnc
1772905881478392,gnc_tc102,0.0,,atlas,gnc
1772905881478392,gnc_tc102_5,0.0,,atlas,gnc
1772905881478392,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881478392,gnc_fuel_target,0.0,,atlas,gnc
1772905881478392,gnc_fuel_driver,0.0,,atlas,gnc
1772905881478392,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881478392,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881478392,gnc_lox_target,0.0,,atlas,gnc
1772905881478392,gnc_lox_driver,0.0,,atlas,gnc
1772905881478392,gnc_lox_encoder,0.0,,atlas,gnc
1772905881478392,gnc_lox_is_on,1.0,,atlas,gnc
1772905881478415,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881478415,gnc_data_queue_size,0.0,,atlas,gnc
1772905881478415,gnc_sequence_number,129812.0,,atlas,gnc
1772905881478415,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881478415,gnc_pt102,0.0,,atlas,gnc
1772905881478415,gnc_pt103,0.0,,atlas,gnc
1772905881478415,gnc_pt202,0.0,,atlas,gnc
1772905881478415,gnc_pt203,0.0,,atlas,gnc
1772905881478415,gnc_ptf401,0.0,,atlas,gnc
1772905881478415,gnc_pto401,0.0,,atlas,gnc
1772905881478415,gnc_ptc401,0.0,,atlas,gnc
1772905881478415,gnc_ptc402,0.0,,atlas,gnc
1772905881478415,gnc_tc102,0.0,,atlas,gnc
1772905881478415,gnc_tc102_5,0.0,,atlas,gnc
1772905881478415,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881478415,gnc_fuel_target,0.0,,atlas,gnc
1772905881478415,gnc_fuel_driver,0.0,,atlas,gnc
1772905881478415,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881478415,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881478415,gnc_lox_target,0.0,,atlas,gnc
1772905881478415,gnc_lox_driver,0.0,,atlas,gnc
1772905881478415,gnc_lox_encoder,0.0,,atlas,gnc
1772905881478415,gnc_lox_is_on,1.0,,atlas,gnc
1772905881480125,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881480125,gnc_data_queue_size,0.0,,atlas,gnc
1772905881480125,gnc_sequence_number,129813.0,,atlas,gnc
1772905881480125,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881480125,gnc_pt102,0.0,,atlas,gnc
1772905881480125,gnc_pt103,0.0,,atlas,gnc
1772905881480125,gnc_pt202,0.0,,atlas,gnc
1772905881480125,gnc_pt203,0.0,,atlas,gnc
1772905881480125,gnc_ptf401,0.0,,atlas,gnc
1772905881480125,gnc_pto401,0.0,,atlas,gnc
1772905881480125,gnc_ptc401,0.0,,atlas,gnc
1772905881480125,gnc_ptc402,0.0,,atlas,gnc
1772905881480125,gnc_tc102,0.0,,atlas,gnc
1772905881480125,gnc_tc102_5,0.0,,atlas,gnc
1772905881480125,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881480125,gnc_fuel_target,0.0,,atlas,gnc
1772905881480125,gnc_fuel_driver,0.0,,atlas,gnc
1772905881480125,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881480125,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881480125,gnc_lox_target,0.0,,atlas,gnc
1772905881480125,gnc_lox_driver,0.0,,atlas,gnc
1772905881480125,gnc_lox_encoder,0.0,,atlas,gnc
1772905881480125,gnc_lox_is_on,1.0,,atlas,gnc
1772905881480147,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881480147,gnc_data_queue_size,0.0,,atlas,gnc
1772905881480147,gnc_sequence_number,129814.0,,atlas,gnc
1772905881480147,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881480147,gnc_pt102,0.0,,atlas,gnc
1772905881480147,gnc_pt103,0.0,,atlas,gnc
1772905881480147,gnc_pt202,0.0,,atlas,gnc
1772905881480147,gnc_pt203,0.0,,atlas,gnc
1772905881480147,gnc_ptf401,0.0,,atlas,gnc
1772905881480147,gnc_pto401,0.0,,atlas,gnc
1772905881480147,gnc_ptc401,0.0,,atlas,gnc
1772905881480147,gnc_ptc402,0.0,,atlas,gnc
1772905881480147,gnc_tc102,0.0,,atlas,gnc
1772905881480147,gnc_tc102_5,0.0,,atlas,gnc
1772905881480147,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881480147,gnc_fuel_target,0.0,,atlas,gnc
1772905881480147,gnc_fuel_driver,0.0,,atlas,gnc
1772905881480147,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881480147,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881480147,gnc_lox_target,0.0,,atlas,gnc
1772905881480147,gnc_lox_driver,0.0,,atlas,gnc
1772905881480147,gnc_lox_encoder,0.0,,atlas,gnc
1772905881480147,gnc_lox_is_on,1.0,,atlas,gnc
1772905881482022,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881482022,gnc_data_queue_size,0.0,,atlas,gnc
1772905881482022,gnc_sequence_number,129815.0,,atlas,gnc
1772905881482022,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881482022,gnc_pt102,0.0,,atlas,gnc
1772905881482022,gnc_pt103,0.0,,atlas,gnc
1772905881482022,gnc_pt202,0.0,,atlas,gnc
1772905881482022,gnc_pt203,0.0,,atlas,gnc
1772905881482022,gnc_ptf401,0.0,,atlas,gnc
1772905881482022,gnc_pto401,0.0,,atlas,gnc
1772905881482022,gnc_ptc401,0.0,,atlas,gnc
1772905881482022,gnc_ptc402,0.0,,atlas,gnc
1772905881482022,gnc_tc102,0.0,,atlas,gnc
1772905881482022,gnc_tc102_5,0.0,,atlas,gnc
1772905881482022,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881482022,gnc_fuel_target,0.0,,atlas,gnc
1772905881482022,gnc_fuel_driver,0.0,,atlas,gnc
1772905881482022,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881482022,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881482022,gnc_lox_target,0.0,,atlas,gnc
1772905881482022,gnc_lox_driver,0.0,,atlas,gnc
1772905881482022,gnc_lox_encoder,0.0,,atlas,gnc
1772905881482022,gnc_lox_is_on,1.0,,atlas,gnc
1772905881482035,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881482035,gnc_data_queue_size,0.0,,atlas,gnc
1772905881482035,gnc_sequence_number,129816.0,,atlas,gnc
1772905881482035,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881482035,gnc_pt102,0.0,,atlas,gnc
1772905881482035,gnc_pt103,0.0,,atlas,gnc
1772905881482035,gnc_pt202,0.0,,atlas,gnc
1772905881482035,gnc_pt203,0.0,,atlas,gnc
1772905881482035,gnc_ptf401,0.0,,atlas,gnc
1772905881482035,gnc_pto401,0.0,,atlas,gnc
1772905881482035,gnc_ptc401,0.0,,atlas,gnc
1772905881482035,gnc_ptc402,0.0,,atlas,gnc
1772905881482035,gnc_tc102,0.0,,atlas,gnc
1772905881482035,gnc_tc102_5,0.0,,atlas,gnc
1772905881482035,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881482035,gnc_fuel_target,0.0,,atlas,gnc
1772905881482035,gnc_fuel_driver,0.0,,atlas,gnc
1772905881482035,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881482035,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881482035,gnc_lox_target,0.0,,atlas,gnc
1772905881482035,gnc_lox_driver,0.0,,atlas,gnc
1772905881482035,gnc_lox_encoder,0.0,,atlas,gnc
1772905881482035,gnc_lox_is_on,1.0,,atlas,gnc
1772905881484096,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881484096,gnc_data_queue_size,0.0,,atlas,gnc
1772905881484096,gnc_sequence_number,129817.0,,atlas,gnc
1772905881484096,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881484096,gnc_pt102,0.0,,atlas,gnc
1772905881484096,gnc_pt103,0.0,,atlas,gnc
1772905881484096,gnc_pt202,0.0,,atlas,gnc
1772905881484096,gnc_pt203,0.0,,atlas,gnc
1772905881484096,gnc_ptf401,0.0,,atlas,gnc
1772905881484096,gnc_pto401,0.0,,atlas,gnc
1772905881484096,gnc_ptc401,0.0,,atlas,gnc
1772905881484096,gnc_ptc402,0.0,,atlas,gnc
1772905881484096,gnc_tc102,0.0,,atlas,gnc
1772905881484096,gnc_tc102_5,0.0,,atlas,gnc
1772905881484096,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881484096,gnc_fuel_target,0.0,,atlas,gnc
1772905881484096,gnc_fuel_driver,0.0,,atlas,gnc
1772905881484096,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881484096,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881484096,gnc_lox_target,0.0,,atlas,gnc
1772905881484096,gnc_lox_driver,0.0,,atlas,gnc
1772905881484096,gnc_lox_encoder,0.0,,atlas,gnc
1772905881484096,gnc_lox_is_on,1.0,,atlas,gnc
1772905881484144,gnc_state,1.0,STATE_IDLE,atlas,gnc
1772905881484144,gnc_data_queue_size,0.0,,atlas,gnc
1772905881484144,gnc_sequence_number,129818.0,,atlas,gnc
1772905881484144,gnc_controller_tick_ns,0.0,,atlas,gnc
1772905881484144,gnc_pt102,0.0,,atlas,gnc
1772905881484144,gnc_pt103,0.0,,atlas,gnc
1772905881484144,gnc_pt202,0.0,,atlas,gnc
1772905881484144,gnc_pt203,0.0,,atlas,gnc
1772905881484144,gnc_ptf401,0.0,,atlas,gnc
1772905881484144,gnc_pto401,0.0,,atlas,gnc
1772905881484144,gnc_ptc401,0.0,,atlas,gnc
1772905881484144,gnc_ptc402,0.0,,atlas,gnc
1772905881484144,gnc_tc102,0.0,,atlas,gnc
1772905881484144,gnc_tc102_5,0.0,,atlas,gnc
1772905881484144,gnc_adc_read_time_ns,0.0,,atlas,gnc
1772905881484144,gnc_fuel_target,0.0,,atlas,gnc
1772905881484144,gnc_fuel_driver,0.0,,atlas,gnc
1772905881484144,gnc_fuel_encoder,-0.035999998450279236,,atlas,gnc
1772905881484144,gnc_fuel_is_on,1.0,,atlas,gnc
1772905881484144,gnc_lox_target,0.0,,atlas,gnc
1772905881484144,gnc_lox_driver,0.0,,atlas,gnc
1772905881484144,gnc_lox_encoder,0.0,,atlas,gnc
