time,queue_size,motor_target,motor_pos,motor_velocity,motor_acceleration,motor_nsec_per_pulse,pt202,pt203,ptf401
0.18203779,0,16.46999931,16.23374939,206.25071716,11999.99902344,28702,52.97851562,646.48437500,1233.39843750
0.18347491,0,16.55999947,16.48124886,194.25071716,-11999.99902344,27867,49.80468750,644.53125000,1228.51562500
0.18406558,0,16.64999962,16.50374985,182.25071716,-11999.99902344,29033,44.67773437,641.35742187,1223.63281250
0.18506315,0,16.73999977,16.59375000,170.25071716,-11999.99902344,30283,44.67773437,641.11328125,1223.14453125
0.18605575,0,16.82999992,16.67249870,168.75074768,-1499.96936035,33805,44.92187500,641.35742187,1224.12109375
0.18703078,0,16.92000008,16.75124931,168.75074768,0.00000000,64983,44.92187500,641.35742187,1224.12109375
0.18802759,0,17.01000023,16.82999992,180.00028992,11249.54199219,64860,44.92187500,641.11328125,1223.14453125
0.18902843,0,17.10000038,16.90874863,191.25173950,11251.44921875,83997,52.97851562,646.72851562,1233.88671875
0.19005387,0,17.19000053,17.00999832,191.25173950,0.00000000,29885,44.92187500,641.35742187,1224.12109375
0.19103689,0,17.28000069,17.08874893,191.25173950,0.00000000,93823,44.92187500,641.35742187,1223.63281250
0.19205016,0,17.37000084,17.17874908,191.25173950,0.00000000,29913,53.22265625,647.21679687,1233.88671875
0.19305219,0,17.46000099,17.26874924,191.25173950,0.00000000,29032,52.73437500,646.48437500,1233.88671875
0.19404110,0,17.54999924,17.35874939,202.49937439,11247.63476562,29858,44.92187500,641.35742187,1224.12109375
0.19506091,0,17.63999939,17.44874954,191.24983215,-11249.54199219,27827,52.73437500,646.48437500,1233.88671875
0.19606255,0,17.72999954,17.53874969,191.24983215,0.00000000,29888,52.97851562,646.48437500,1233.39843750
0.19759946,0,17.81999969,17.72999954,179.24983215,-11999.99902344,32040,44.92187500,641.11328125,1224.12109375
0.19812477,0,17.90999985,17.74124908,180.00028992,750.45770264,28507,44.67773437,641.11328125,1224.12109375
0.19902588,0,18.00000000,17.80875015,191.24983215,11249.54199219,71312,44.67773437,641.35742187,1223.63281250
0.20005444,0,18.09000015,17.89874840,191.25173950,1.90734851,30453,52.97851562,646.48437500,1233.88671875
0.20103307,0,18.18000031,17.98874855,191.25173950,0.00000000,66573,52.73437500,646.72851562,1233.88671875
0.20204526,0,18.26999855,18.07874870,191.24983215,-1.90734851,29355,52.73437500,646.48437500,1233.39843750
0.20301780,0,18.36000061,18.16874886,191.25173950,1.90734851,74540,44.67773437,641.35742187,1224.60937500
0.20401144,0,18.45000076,18.25874901,191.25173950,0.00000000,58792,45.16601562,641.60156250,1224.12109375
0.20502880,0,18.54000092,18.34874916,191.25173950,0.00000000,70473,44.92187500,641.60156250,1223.63281250
0.20603870,0,18.63000107,18.43874931,191.25173950,0.00000000,84152,44.92187500,641.35742187,1224.12109375
0.20704389,0,18.72000122,18.52874947,202.50128174,11249.54199219,28848,44.67773437,641.35742187,1224.12109375
0.20802617,0,18.81000137,18.61874962,191.25173950,-11249.54199219,57600,44.92187500,641.35742187,1224.12109375
0.20903170,0,18.89999962,18.70874977,191.24983215,-1.90734851,68717,44.92187500,641.35742187,1224.12109375
0.21007106,0,18.98999977,18.79874992,191.24983215,0.00000000,29383,44.67773437,641.35742187,1224.12109375
0.21163101,0,19.07999992,18.97874832,179.24983215,-11999.99902344,29793,52.97851562,646.48437500,1233.88671875
0.21209116,0,19.17000008,18.97874832,191.24983215,11999.99902344,29793,52.97851562,646.48437500,1233.88671875
0.21301834,0,19.26000023,19.05749893,202.50128174,11251.44921875,44622,52.97851562,646.72851562,1233.88671875
0.21399838,0,19.35000038,19.15874863,191.25173950,-11249.54199219,36603,44.92187500,641.35742187,1224.12109375
0.21502942,0,19.44000053,19.24874878,191.25173950,0.00000000,81572,44.92187500,641.35742187,1224.12109375
0.21604154,0,19.52999878,19.32749939,202.49937439,11247.63476562,88063,52.97851562,646.24023437,1233.39843750
0.21705462,0,19.61999893,19.42874908,191.24983215,-11249.54199219,27355,44.67773437,641.35742187,1224.12109375
0.21804655,0,19.70999908,19.51874924,191.24983215,0.00000000,29422,44.67773437,641.35742187,1224.12109375
0.21905212,0,19.79999924,19.60874939,191.24983215,0.00000000,29833,52.73437500,646.48437500,1233.88671875
